"Epochs : 400, mini batch size : 10, alpha 0.2, epsilon : 0.0025","[array([97.93129076]), array([[ 2.11536532],
       [ 0.42349788],
       [ 0.30792645],
       ...,
       [-0.49951872],
       [-0.91286459],
       [-0.96390965]]), array([38.68333885])]"
"Epochs : 400, mini batch size : 50, alpha 0.2, epsilon : 0.0025","[array([105.52386868]), array([[ 3.71584241],
       [-0.29040591],
       [-0.12338155],
       ...,
       [-1.06386086],
       [-1.36584241],
       [-1.55775913]]), array([33.89457047])]"
"Epochs : 400, mini batch size : 100, alpha 0.2, epsilon : 0.0025","[array([82.56015545]), array([[ 3.43298444],
       [-0.22211875],
       [-0.14174023],
       ...,
       [-1.17704425],
       [-1.22258141],
       [-1.45197575]]), array([26.34792106])]"
"Epochs : 400, mini batch size : 200, alpha 0.2, epsilon : 0.0025","[array([91.05925378]), array([[ 3.02322336],
       [-0.08312887],
       [-0.05292177],
       ...,
       [-1.18357587],
       [-1.0253217 ],
       [-1.23247795]]), array([17.59877684])]"
"Epochs : 500, mini batch size : 10, alpha 0.2, epsilon : 0.0025","[array([83.07231028]), array([[ 2.06676001],
       [ 0.39696629],
       [ 0.20465133],
       ...,
       [-0.5720689 ],
       [-0.92826309],
       [-0.87029663]]), array([38.98765046])]"
"Epochs : 500, mini batch size : 50, alpha 0.2, epsilon : 0.0025","[array([77.81804857]), array([[ 3.83546071],
       [-0.34532529],
       [-0.12605873],
       ...,
       [-0.99574225],
       [-1.39891128],
       [-1.55075527]]), array([35.50122392])]"
"Epochs : 500, mini batch size : 100, alpha 0.2, epsilon : 0.0025","[array([79.14526874]), array([[ 3.61064009],
       [-0.28104608],
       [-0.17116279],
       ...,
       [-1.17277588],
       [-1.29177546],
       [-1.52972625]]), array([29.09089543])]"
"Epochs : 500, mini batch size : 200, alpha 0.2, epsilon : 0.0025","[array([80.97261962]), array([[ 3.16830658],
       [-0.12300362],
       [-0.07636882],
       ...,
       [-1.1941334 ],
       [-1.08623723],
       [-1.30307004]]), array([20.31899844])]"
"Epochs : 100, mini batch size : 10, alpha 0.4, epsilon : 0.0025","[array([88.31291866]), array([[ 1.5324875 ],
       [ 0.50232664],
       [ 0.32922879],
       ...,
       [-0.50590421],
       [-0.74128592],
       [-0.69530949]]), array([36.68458005])]"
"Epochs : 100, mini batch size : 50, alpha 0.4, epsilon : 0.0025","[array([85.70793044]), array([[ 2.74048498],
       [-0.00992171],
       [ 0.00292237],
       ...,
       [-1.07058194],
       [-0.96637624],
       [-1.13476528]]), array([17.72672475])]"
"Epochs : 100, mini batch size : 100, alpha 0.4, epsilon : 0.0025","[array([89.22378321]), array([[ 2.61811765e+00],
       [ 7.26940200e-04],
       [ 2.57759688e-03],
       ...,
       [-1.09955293e+00],
       [-8.53691551e-01],
       [-1.05053568e+00]]), array([10.64280384])]"
"Epochs : 100, mini batch size : 200, alpha 0.4, epsilon : 0.0025","[array([99.24100918]), array([[ 2.39562253],
       [-0.05951562],
       [-0.05671599],
       ...,
       [-1.0610921 ],
       [-0.77162655],
       [-1.01206259]]), array([6.01839466])]"
"Epochs : 200, mini batch size : 10, alpha 0.4, epsilon : 0.0025","[array([180.73555201]), array([[ 1.50238475],
       [ 0.48641421],
       [ 0.30574114],
       ...,
       [-0.47644213],
       [-0.68937016],
       [-0.70361754]]), array([38.8133218])]"
"Epochs : 200, mini batch size : 50, alpha 0.4, epsilon : 0.0025","[array([83.22122874]), array([[ 2.99827688],
       [-0.05418436],
       [-0.02574251],
       ...,
       [-1.04265623],
       [-1.11141429],
       [-1.2782762 ]]), array([26.52594282])]"
"Epochs : 200, mini batch size : 100, alpha 0.4, epsilon : 0.0025","[array([82.61622756]), array([[ 2.89732678],
       [-0.05283922],
       [-0.03078678],
       ...,
       [-1.12886721],
       [-0.99251608],
       [-1.18042003]]), array([17.65257562])]"
"Epochs : 200, mini batch size : 200, alpha 0.4, epsilon : 0.0025","[array([92.06297872]), array([[ 2.6545979 ],
       [-0.01365971],
       [-0.0093866 ],
       ...,
       [-1.11888376],
       [-0.86785298],
       [-1.07458817]]), array([10.62427473])]"
"Epochs : 400, mini batch size : 10, alpha 0.4, epsilon : 0.0025","[array([97.63663243]), array([[ 1.52992373],
       [ 0.55451514],
       [ 0.39697683],
       ...,
       [-0.42887367],
       [-0.68068652],
       [-0.74672602]]), array([38.86208856])]"
"Epochs : 400, mini batch size : 50, alpha 0.4, epsilon : 0.0025","[array([103.86392929]), array([[ 3.21298184],
       [-0.07267044],
       [-0.00767647],
       ...,
       [-0.92176337],
       [-1.22661973],
       [-1.36748607]]), array([34.10285453])]"
"Epochs : 400, mini batch size : 100, alpha 0.4, epsilon : 0.0025","[array([82.18773632]), array([[ 3.28356816],
       [-0.16101464],
       [-0.10497136],
       ...,
       [-1.12224698],
       [-1.18028663],
       [-1.38732159]]), array([26.40400405])]"
"Epochs : 400, mini batch size : 200, alpha 0.4, epsilon : 0.0025","[array([91.1465432]), array([[ 2.98517875],
       [-0.07041473],
       [-0.0446854 ],
       ...,
       [-1.16699037],
       [-1.01408012],
       [-1.21554468]]), array([17.61067732])]"
"Epochs : 500, mini batch size : 10, alpha 0.4, epsilon : 0.0025","[array([82.81397014]), array([[ 1.48714672],
       [ 0.53287456],
       [ 0.30546229],
       ...,
       [-0.47607461],
       [-0.67167048],
       [-0.68617055]]), array([39.1707392])]"
"Epochs : 500, mini batch size : 50, alpha 0.4, epsilon : 0.0025","[array([76.57503503]), array([[ 3.2335262 ],
       [-0.08189348],
       [ 0.00637921],
       ...,
       [-0.84610759],
       [-1.23746842],
       [-1.34703206]]), array([35.74456416])]"
"Epochs : 500, mini batch size : 100, alpha 0.4, epsilon : 0.0025","[array([78.92143738]), array([[ 3.42238964],
       [-0.20113559],
       [-0.12452349],
       ...,
       [-1.10865506],
       [-1.239247  ],
       [-1.4501084 ]]), array([29.16264878])]"
"Epochs : 500, mini batch size : 200, alpha 0.4, epsilon : 0.0025","[array([81.05297011]), array([[ 3.12038495],
       [-0.10573476],
       [-0.0654266 ],
       ...,
       [-1.17421506],
       [-1.0723505 ],
       [-1.28189069]]), array([20.33500414])]"
"Epochs : 100, mini batch size : 10, alpha 0.8, epsilon : 0.0025","[array([81.84117748]), array([[ 1.06367354],
       [ 0.5073422 ],
       [ 0.35135594],
       ...,
       [-0.37544992],
       [-0.5352096 ],
       [-0.49995908]]), array([37.19563509])]"
"Epochs : 100, mini batch size : 50, alpha 0.8, epsilon : 0.0025","[array([85.38559303]), array([[ 2.48893832],
       [ 0.07127306],
       [ 0.05563813],
       ...,
       [-0.96053633],
       [-0.88856313],
       [-1.02222729]]), array([17.81576318])]"
"Epochs : 100, mini batch size : 100, alpha 0.8, epsilon : 0.0025","[array([89.33432089]), array([[ 2.5457137 ],
       [ 0.01949355],
       [ 0.01568364],
       ...,
       [-1.06452806],
       [-0.83069437],
       [-1.01707407]]), array([10.65936855])]"
"Epochs : 100, mini batch size : 200, alpha 0.8, epsilon : 0.0025","[array([99.58218443]), array([[ 2.37699646],
       [-0.05529408],
       [-0.05344699],
       ...,
       [-1.05159116],
       [-0.76537462],
       [-1.0029796 ]]), array([6.02094645])]"
"Epochs : 200, mini batch size : 10, alpha 0.8, epsilon : 0.0025","[array([183.33278624]), array([[ 1.06412712],
       [ 0.49282269],
       [ 0.31749246],
       ...,
       [-0.38625154],
       [-0.51245116],
       [-0.50382337]]), array([39.04858403])]"
"Epochs : 200, mini batch size : 50, alpha 0.8, epsilon : 0.0025","[array([82.89885939]), array([[ 2.55581264],
       [ 0.11544248],
       [ 0.0767194 ],
       ...,
       [-0.88080832],
       [-0.97905713],
       [-1.08523049]]), array([26.72339983])]"
"Epochs : 200, mini batch size : 100, alpha 0.8, epsilon : 0.0025","[array([82.55912361]), array([[ 2.75694280e+00],
       [-6.56900595e-03],
       [-7.27855086e-04],
       ...,
       [-1.06772813e+00],
       [-9.50652489e-01],
       [-1.11799953e+00]]), array([17.69891804])]"
"Epochs : 200, mini batch size : 200, alpha 0.8, epsilon : 0.0025","[array([92.27968341]), array([[ 2.61737064e+00],
       [-3.96927800e-03],
       [-2.59406192e-03],
       ...,
       [-1.10086783e+00],
       [-8.56073230e-01],
       [-1.05736937e+00]]), array([10.63266943])]"
"Epochs : 400, mini batch size : 10, alpha 0.8, epsilon : 0.0025","[array([98.31880525]), array([[ 1.09838563],
       [ 0.55620949],
       [ 0.40538255],
       ...,
       [-0.32794446],
       [-0.49125336],
       [-0.53034915]]), array([39.05375143])]"
"Epochs : 400, mini batch size : 50, alpha 0.8, epsilon : 0.0025","[array([101.99103336]), array([[ 2.51113403],
       [ 0.21013544],
       [ 0.14733273],
       ...,
       [-0.7278323 ],
       [-1.01876731],
       [-1.09870363]]), array([34.44726418])]"
"Epochs : 400, mini batch size : 100, alpha 0.8, epsilon : 0.0025","[array([81.52470897]), array([[ 3.01311982],
       [-0.05276687],
       [-0.0393653 ],
       ...,
       [-1.02337832],
       [-1.10265528],
       [-1.27040225]]), array([26.51173706])]"
"Epochs : 400, mini batch size : 200, alpha 0.8, epsilon : 0.0025","[array([91.29222922]), array([[ 2.91105694],
       [-0.0458077 ],
       [-0.02872401],
       ...,
       [-1.13469548],
       [-0.99212448],
       [-1.1825729 ]]), array([17.63425222])]"
"Epochs : 500, mini batch size : 10, alpha 0.8, epsilon : 0.0025","[array([83.24461434]), array([[ 1.06871648],
       [ 0.53912849],
       [ 0.33713317],
       ...,
       [-0.3570195 ],
       [-0.47524412],
       [-0.49893587]]), array([39.37303569])]"
"Epochs : 500, mini batch size : 50, alpha 0.8, epsilon : 0.0025","[array([75.2845653]), array([[ 2.45302614],
       [ 0.23376691],
       [ 0.17115531],
       ...,
       [-0.65923044],
       [-1.00857385],
       [-1.07530294]]), array([36.12196636])]"
"Epochs : 500, mini batch size : 100, alpha 0.8, epsilon : 0.0025","[array([78.52401817]), array([[ 3.08939918],
       [-0.06320427],
       [-0.0432535 ],
       ...,
       [-0.99577486],
       [-1.14456836],
       [-1.30929128]]), array([29.29868055])]"
"Epochs : 500, mini batch size : 200, alpha 0.8, epsilon : 0.0025","[array([81.18095215]), array([[ 3.02759225],
       [-0.07255388],
       [-0.04436389],
       ...,
       [-1.13567437],
       [-1.04536595],
       [-1.24090443]]), array([20.36663631])]"
